img_path,dimensions
../data/train_images/f72a292af74d5f53b5908ab094a1301e_2.jpeg,"(1312, 696, 3)"
../data/train_images/1594bc57c05bef1f97faaeffceba6250_2.jpeg,"(1400, 376, 3)"
../data/train_images/14ea2c01b8204092d14b2b182128b9b4_2.jpeg,"(1248, 248, 3)"
../data/train_images/6d9a037aa211ac62d0701d625de70904_2.jpeg,"(608, 152, 3)"
../data/train_images/3444f3932c7c9d04bb8fcb095037ad06_2.jpeg,"(1008, 1144, 3)"
../data/train_images/053be6185799c8688b4988b7085c7958_2.jpeg,"(1104, 664, 3)"
../data/train_images/21e4e2533162dc9eea4b2508b0d3df46_2.jpeg,"(1504, 440, 3)"
../data/train_images/66253c7fa7849f5a932348a44c21b903_2.jpeg,"(976, 1320, 3)"
../data/train_images/d40022119792db6bb90f85d2d77c4d01_2.jpeg,"(952, 560, 3)"
../data/train_images/0684ccb184e2d459dbc06cb350da4293_2.jpeg,"(1984, 632, 3)"
../data/train_images/4b6bda9f84d5ceb4ba81db95e382933c_2.jpeg,"(1328, 344, 3)"
../data/train_images/3eee912c7daba1d6c5c6968ef71b5570_2.jpeg,"(248, 400, 3)"
../data/train_images/a12ac7f1bc26fe59d642674fcbe45a30_2.jpeg,"(248, 1552, 3)"
../data/train_images/5a581e131e99127fdb7f263d38c0ace0_2.jpeg,"(1320, 312, 3)"
../data/train_images/0d73c6cef9ab76b13f53f6605e8d494e_2.jpeg,"(1544, 296, 3)"
../data/train_images/30b055a2178ca6019b4d891dfe253e6f_2.jpeg,"(344, 832, 3)"
../data/train_images/2edf6cc7696c91d86eb86413fa9c82d7_2.jpeg,"(2280, 272, 3)"
../data/train_images/f56bfb09d7abb23b45fac3113fee9c9b_2.jpeg,"(1856, 1272, 3)"
../data/train_images/bfcc9e5ac8e39cf903c5a70ca5f8e2e7_2.jpeg,"(992, 392, 3)"
../data/train_images/b55ebab767215763af3351cde52fc402_2.jpeg,"(2264, 392, 3)"
../data/train_images/3e508c22af058baeb48beebd9b03be01_2.jpeg,"(1848, 656, 3)"
../data/train_images/f5625710f6b895603f6c942dc6654861_2.jpeg,"(1208, 392, 3)"
../data/train_images/3d942bca61ac77578a03d8405dab4af4_2.jpeg,"(1072, 1792, 3)"
../data/train_images/7f2957d2c7e3d8aaa8a74f8191b22a33_2.jpeg,"(1200, 968, 3)"
../data/train_images/8796432c343bcf3bcca556dc3375702e_2.jpeg,"(1376, 1136, 3)"
../data/train_images/62dc9e6f426847d6d58e12c30e35a35a_2.jpeg,"(1096, 560, 3)"
../data/train_images/a338a8d26e5253dbe0fd5ee41aa528a5_2.jpeg,"(1960, 424, 3)"
../data/train_images/db2ba90004c04e2de4213fa0c2614f82_2.jpeg,"(192, 1040, 3)"
../data/train_images/f344628cd3bfd6e1cd80456bca9358ab_2.jpeg,"(1616, 312, 3)"
../data/train_images/d5eeb98864c5c06106420f8af7b24e8b_2.jpeg,"(1632, 312, 3)"
../data/train_images/12942b14ee8cde158e33d537cc3582a9_2.jpeg,"(1608, 240, 3)"
../data/train_images/13a8fe60e02b607f947bc9495821b1a6_2.jpeg,"(1272, 520, 3)"
../data/train_images/dca769d431e4b8b64a5c72d6a8663738_2.jpeg,"(1024, 416, 3)"
../data/train_images/76d8f3c423e04492b02311274ebc49ac_2.jpeg,"(1592, 928, 3)"
../data/train_images/a2e0d1c14db909be687d445cb07f786e_2.jpeg,"(1456, 344, 3)"
../data/train_images/2cd038d5c85feb0a8da44407e4fb6a5a_2.jpeg,"(792, 1792, 3)"
../data/train_images/bfcfacaf16cdb542c6e12e6deece7079_2.jpeg,"(352, 1215, 3)"
../data/train_images/c1fdc376869d4832520659ead6e02eed_2.jpeg,"(2152, 688, 3)"
../data/train_images/c0198f7f142f6c3b812ba2f7917c17e3_2.jpeg,"(1504, 448, 3)"
../data/train_images/2f0a9b15f067539455c1a5548a114f78_2.jpeg,"(464, 1256, 3)"
../data/train_images/562ed7c01bf09ec8162007d798ff0b51_2.jpeg,"(1892, 408, 3)"
../data/train_images/702c576df7dfbf43e3c17cd29f804ef9_2.jpeg,"(2112, 568, 3)"
../data/train_images/5f1ccf6d3f6fc9977f54755c8d96784a_2.jpeg,"(496, 248, 3)"
../data/train_images/7a4eeb9ad072b4c2c72ae24347705635_2.jpeg,"(1616, 328, 3)"
../data/train_images/bbc3af10b2b28e237b786efa802e226f_2.jpeg,"(1344, 520, 3)"
../data/train_images/1e3397833ac1ae92d092f0662f9cb259_2.jpeg,"(352, 1536, 3)"
../data/train_images/a8361109aecfa0496bd7ffe3d2520f70_2.jpeg,"(256, 888, 3)"
../data/train_images/fb8886059879eaac70139336cb525838_2.jpeg,"(232, 1568, 3)"
../data/train_images/1b04602fffd6117606d1a05efa96daaf_2.jpeg,"(1120, 416, 3)"
../data/train_images/0a93d9a674e358ba32e4e2ec320aefc5_2.jpeg,"(184, 1552, 3)"
../data/train_images/337be23a5a57efd390460172053fe5b7_2.jpeg,"(256, 1008, 3)"
../data/train_images/a7cfc2043ca954c4295c895a39c16d58_2.jpeg,"(1720, 344, 3)"
../data/train_images/7d32888275863ea91d8db46b242b0368_2.jpeg,"(696, 320, 3)"
../data/train_images/5cc252420b9a548a9a8849d3b6dd1fe4_2.jpeg,"(1192, 1088, 3)"
../data/train_images/35c7912e941c9bf21594deeda6c891e2_2.jpeg,"(152, 296, 3)"
../data/train_images/389c1554f751b2fdd247495b71efe30b_2.jpeg,"(1392, 176, 3)"
../data/train_images/08f055372c7b8a7e1df97c6586542ac8_2.jpeg,"(976, 640, 3)"
../data/train_images/24059c009e9ce9f671be3182eb6e24e3_2.jpeg,"(504, 344, 3)"
../data/train_images/46d067b212c4dda9e6f87c8b82f22d79_2.jpeg,"(1448, 568, 3)"
../data/train_images/76c4369a05d0822a0f8280b70f7a179d_2.jpeg,"(1576, 480, 3)"
../data/train_images/d50d41a3432c35eb80111ef06c2845ef_2.jpeg,"(1784, 648, 3)"
../data/train_images/d1088ba933bd7066a3a777f542f61fa6_2.jpeg,"(824, 406, 3)"
../data/train_images/6bb4cd81976d643a0fdb67c50636d01c_2.jpeg,"(1912, 456, 3)"
../data/train_images/3479b69cf34e5241ddabe268dc304c56_2.jpeg,"(752, 528, 3)"
../data/train_images/c1cdc8ed081abd4419086872346f4eac_2.jpeg,"(1144, 424, 3)"
../data/train_images/a9c926cdab10bc7306c7dbfa787efb54_2.jpeg,"(1168, 1296, 3)"
../data/train_images/1ad3541a3fe674e74dba9b3507eea0d7_2.jpeg,"(768, 240, 3)"
../data/train_images/409a4a93c34c808803f6f2059e1161bd_2.jpeg,"(1512, 392, 3)"
../data/train_images/c9041cae8251897681f77dce051e8660_2.jpeg,"(1376, 416, 3)"
../data/train_images/a05442db760d52a1763492f9ca03ca0d_2.jpeg,"(1408, 488, 3)"
../data/train_images/df78c5d9e63770b1895ff6bb2ad8167e_2.jpeg,"(2072, 864, 3)"
../data/train_images/ed07f20bfb493e3a0731853a3af20103_2.jpeg,"(952, 1456, 3)"
../data/train_images/a4f80816b9e11c4ac2ce7ffc2a526cd5_2.jpeg,"(576, 2544, 3)"
../data/train_images/7a97453ba9d4e3722d28f11cda34e079_2.jpeg,"(1472, 968, 3)"
../data/train_images/b640ae62431d5a81eff0992bc612c9e6_2.jpeg,"(1632, 704, 3)"
../data/train_images/09aa67c5eb010454e88598c6ac50c695_2.jpeg,"(1688, 632, 3)"
../data/train_images/f6ffc86aa0c22f0f0e6bb3b5c3dd79e9_2.jpeg,"(1384, 368, 3)"
../data/train_images/9b238129762edd83f472e5b3abf9e639_2.jpeg,"(1232, 208, 3)"
../data/train_images/9e104a2cb4673ca26e8bd8e9da71e895_2.jpeg,"(1888, 776, 3)"
../data/train_images/313fa90b9e772c45fd3208fa562646ea_2.jpeg,"(1216, 568, 3)"
../data/train_images/fc8455773da14e90df050c6ce9f74882_2.jpeg,"(1480, 328, 3)"
../data/train_images/b13de5e3add05a187e393d0eef314891_2.jpeg,"(1696, 416, 3)"
../data/train_images/e528d21e5e6c87a9a1579214f6ec345d_2.jpeg,"(280, 1096, 3)"
../data/train_images/4ab8281e038c2ca2f391b11d65e4366b_2.jpeg,"(320, 1352, 3)"
../data/train_images/604cb4469dd3f8c69718d8e1dc99e6f8_2.jpeg,"(1832, 904, 3)"
../data/train_images/8fb12946881047895dd14ed095a99367_2.jpeg,"(1704, 776, 3)"
../data/train_images/fd3bf77d72ce527f9c9cfa57f6cdea8a_2.jpeg,"(1456, 680, 3)"
../data/train_images/7d5dbfb91ce9be33221e4ba9358326fd_2.jpeg,"(536, 256, 3)"
../data/train_images/5db6b9c77ea8fcefc06c939edde1ad85_2.jpeg,"(864, 1592, 3)"
../data/train_images/83661e7cf8613383d40115b08568fef6_2.jpeg,"(1768, 320, 3)"
../data/train_images/a72d4017523d473110826da984945c60_2.jpeg,"(1568, 568, 3)"
../data/train_images/9d44f1ba2f0e9d4c6a8bbc392b25c457_2.jpeg,"(1440, 920, 3)"
../data/train_images/91c2e90cf320a9e3cbaeee14fd3b44e3_2.jpeg,"(1760, 400, 3)"
../data/train_images/c7998028569a7754a0c07d3212ff1683_2.jpeg,"(1832, 448, 3)"
../data/train_images/91a40f207d9a99e49866c204e28ce521_2.jpeg,"(2064, 816, 3)"
../data/train_images/7ca2c31d434aaa0c2d19ef4cbfc5aa5a_2.jpeg,"(1472, 712, 3)"
../data/train_images/a766e096ab436d7ae7a55eb46a4fcf5e_2.jpeg,"(1200, 480, 3)"
../data/train_images/cafac2ca8ceb7ff02a90fc2a2094def5_2.jpeg,"(464, 272, 3)"
../data/train_images/d7f7dfd23c0224a2a66728dc37274832_2.jpeg,"(1504, 368, 3)"
../data/train_images/f74b179bb617e92a6122aeb16d85bc50_2.jpeg,"(600, 1568, 3)"
../data/train_images/1bad13504eda64538804494754164afd_2.jpeg,"(1648, 440, 3)"
../data/train_images/685ab779723fe6dca2f06e66b520d7bb_2.jpeg,"(1216, 360, 3)"
../data/train_images/ab2b0d15632c3e9858be2b2889c5ff45_2.jpeg,"(2032, 888, 3)"
../data/train_images/95be303672540e2eb1b63749af33c1c5_2.jpeg,"(1808, 1736, 3)"
../data/train_images/1f80aa9a268b5ba64292bd4f7d88fe33_2.jpeg,"(1104, 944, 3)"
../data/train_images/e215390dcbae6c6daacec8cff63370be_2.jpeg,"(1304, 528, 3)"
../data/train_images/f9241d87de38038254befbe22ef4b139_2.jpeg,"(2240, 1616, 3)"
../data/train_images/55204bdec9718d7d1e3c17a8f452c0f5_2.jpeg,"(1448, 424, 3)"
../data/train_images/aca61df8852daa183fa8cbf30a2e8660_2.jpeg,"(368, 816, 3)"
../data/train_images/20b65b9fdf04f2d2d80f515bc939ee7a_2.jpeg,"(2224, 600, 3)"
../data/train_images/26346b4e789c4f7c871f5f0e689b41d5_2.jpeg,"(376, 1632, 3)"
../data/train_images/23279725c942117657b2287c41520b96_2.jpeg,"(1688, 304, 3)"
../data/train_images/49adfe9cc766f35827b1db55e01d8cca_2.jpeg,"(1216, 408, 3)"
../data/train_images/88fb00fabc97d341a95e97a593c3fc43_2.jpeg,"(1656, 728, 3)"
../data/train_images/11edd2e754f196b7655508e0e3177fdf_2.jpeg,"(520, 336, 3)"
../data/train_images/b648dd9ceb6d90df1768261a382ec687_2.jpeg,"(382, 1248, 3)"
../data/train_images/6748bc59dcdccfef45a9f45c1dac18a1_2.jpeg,"(1328, 384, 3)"
../data/train_images/1fe0cfea7347950a76bcbdafa0ad96ab_2.jpeg,"(1640, 456, 3)"
../data/train_images/07a7ef0ba3bb0d6564a73f4f3e1c2293_2.jpeg,"(1704, 504, 3)"
../data/train_images/835c2db7726b399c38e5e53f1c326ab6_2.jpeg,"(1376, 1320, 3)"
../data/train_images/d4abab1f8cfc6c65c6d4f0e5b5a74c03_2.jpeg,"(1544, 280, 3)"
../data/train_images/8271c1f76156a5ba7e5f4f84155dffff_2.jpeg,"(192, 424, 3)"
../data/train_images/f40c17b3402d3937434e08f419ebb3d9_2.jpeg,"(784, 1104, 3)"
../data/train_images/3026f00129e340bd9d68f28c7670f917_2.jpeg,"(1560, 640, 3)"
../data/train_images/6c8b94e99dbb1f65b73e1e8e32469689_2.jpeg,"(632, 480, 3)"
../data/train_images/fad1b577d2eb44cd0d686af308422638_2.jpeg,"(1744, 560, 3)"
../data/train_images/4ba2c9a9103bbbaa575dfb3b888dc195_2.jpeg,"(1520, 752, 3)"
../data/train_images/9829d40987b54b96a0c2a56db7f4a45a_2.jpeg,"(1624, 240, 3)"
../data/train_images/cfaf6eefcebb7e6dd2cf0f031b1bd8c1_2.jpeg,"(912, 704, 3)"
../data/train_images/6c609a0f9cff9c466a4ec4fe5987f765_2.jpeg,"(840, 576, 3)"
../data/train_images/f7f6589e380c4b29b30ea6c8d098e471_2.jpeg,"(1352, 1552, 3)"
../data/train_images/34d661c988d4a40925060a9a50a4544c_2.jpeg,"(1552, 480, 3)"
../data/train_images/70b7cff0f9d491805f74132bb41bb8f3_2.jpeg,"(1448, 456, 3)"
../data/train_images/d9a122f3cfcf06a7768de8f5eb27a6d1_2.jpeg,"(1088, 1296, 3)"
../data/train_images/6ee0840e4cec3865e228b5f96fe0b188_2.jpeg,"(1136, 320, 3)"
../data/train_images/c4fd2900adfd82ce1a09f280fb00710e_2.jpeg,"(1008, 384, 3)"
../data/train_images/8b19e141c1741cb06bdff6bffc9503b1_2.jpeg,"(280, 984, 3)"
../data/train_images/cf6d2d5e9dd37892e7aeb4cd12f76db3_2.jpeg,"(1176, 536, 3)"
../data/train_images/99df939d41052c33bbd4af1bb923846d_2.jpeg,"(328, 136, 3)"
../data/train_images/a87ae06869fe9beb4ce6e82bf5a5794c_2.jpeg,"(1424, 944, 3)"
../data/train_images/9b56f501c6765027cce8a1a8ad797767_2.jpeg,"(2240, 416, 3)"
../data/train_images/59750807e9d7869288cc60f7c318314d_2.jpeg,"(1824, 784, 3)"
../data/train_images/d1a0ac3ec79fb3fcafe4731c4c06845e_2.jpeg,"(1144, 376, 3)"
../data/train_images/0ec1b37c75064128cfa8381a8d7e5d72_2.jpeg,"(1080, 448, 3)"
../data/train_images/e32178802c489afe52393c91ea6db85e_2.jpeg,"(1576, 384, 3)"
../data/train_images/7a037cc442f5e4795192c1631d5af535_2.jpeg,"(224, 728, 3)"
../data/train_images/8610bfa14edc267fd6c047665e785b6b_2.jpeg,"(768, 1904, 3)"
../data/train_images/c88c9fb51014147f35ff0030161fb90f_2.jpeg,"(840, 240, 3)"
../data/train_images/9a3ad5844e796a97e725de8fa7518144_2.jpeg,"(2208, 432, 3)"
../data/train_images/16272df65f00bdc126b5ca32de2b3a6b_2.jpeg,"(336, 208, 3)"
../data/train_images/9f86bdd7edc5c5502d6f89386586c3dd_2.jpeg,"(1168, 1256, 3)"
../data/train_images/909be30586dce24e6d7ff734a4572cee_2.jpeg,"(2304, 624, 3)"
../data/train_images/a37b456a2bc920630c60c2ff0c7d6325_2.jpeg,"(2272, 3816, 3)"
../data/train_images/8adf4d491430a714d8654e3fee4483d2_2.jpeg,"(1864, 616, 3)"
../data/train_images/1d54eb35ac47ca398377128f15275f40_2.jpeg,"(1096, 752, 3)"
../data/train_images/e723db912f549d6501ae5bde6cc7c672_2.jpeg,"(1592, 352, 3)"
../data/train_images/5974c6321830dfa922dfe5f6d919fc21_2.jpeg,"(2216, 384, 3)"
../data/train_images/845f93031768557ad5c0948bf08d043b_2.jpeg,"(1208, 464, 3)"
../data/train_images/a21ea7caca40bc45f043ed27ae2b573d_2.jpeg,"(408, 1768, 3)"
../data/train_images/d2293f17839b0cf5c7a187353826d640_2.jpeg,"(1792, 368, 3)"
../data/train_images/cccc2eaa9a08088488cc2e0e682b551e_2.jpeg,"(1056, 1768, 3)"
../data/train_images/664a26f04c363ae643886559d5910e16_2.jpeg,"(1288, 968, 3)"
../data/train_images/8d023fab6d98cb21342681e0dda180d0_2.jpeg,"(240, 1264, 3)"
../data/train_images/e28dfb951ca320cd36ea960b232c00f4_2.jpeg,"(888, 600, 3)"
../data/train_images/b55cae845662dfb081970488f46909fb_2.jpeg,"(1056, 456, 3)"
../data/train_images/cb3e71bd3331bf85370d0a3a3071f47c_2.jpeg,"(1832, 440, 3)"
../data/train_images/06a6be84f9a7b7669f27956175566d90_2.jpeg,"(1288, 312, 3)"
../data/train_images/ba07ed13e035af4f49a9d6830685024c_2.jpeg,"(1568, 856, 3)"
../data/train_images/381ddd18fa17308212e26e03c2c54542_2.jpeg,"(1328, 1064, 3)"
../data/train_images/6b8cf7e2a5e9329b19070013a442cc89_2.jpeg,"(468, 784, 3)"
../data/train_images/691a9e62ce9f6633c08462c398f7e140_2.jpeg,"(1143, 200, 3)"
../data/train_images/659d40f953cf502899d937809b870d23_2.jpeg,"(1336, 1600, 3)"
../data/train_images/be58ae01e2b2ddc28eb6673aa7e47819_2.jpeg,"(912, 1128, 3)"
../data/train_images/b5690097b91784e3b0d4487765d5978a_2.jpeg,"(968, 696, 3)"
../data/train_images/9b42c63d8a82e49ae1c724f5d58fe304_2.jpeg,"(1832, 544, 3)"
../data/train_images/b26c7e60945844e696bc7a01dcf51225_2.jpeg,"(1352, 256, 3)"
../data/train_images/15a542e51a3c58da002695eed33a1511_2.jpeg,"(1088, 304, 3)"
../data/train_images/1225755051562b0885a33b3f0fb25e43_2.jpeg,"(1792, 312, 3)"
../data/train_images/c8c898c68a6cbe37412468d561e3a7b4_2.jpeg,"(200, 240, 3)"
../data/train_images/fb2bd76ae85e51e84116a8927d81a214_2.jpeg,"(1288, 400, 3)"
../data/train_images/6e320ef7485ec6c55962007956985821_2.jpeg,"(1095, 608, 3)"
../data/train_images/de86ead27d995c8f57c1d8f56b425358_2.jpeg,"(1752, 312, 3)"
../data/train_images/2e5002e01c53488e4f40c4a68b3cd4b6_2.jpeg,"(2016, 448, 3)"
../data/train_images/fd0bb45eba479a7f7d953f41d574bf9f_2.jpeg,"(1888, 448, 3)"
../data/train_images/7706a3b93d3b590af66ab5402b461479_2.jpeg,"(1792, 1520, 3)"
../data/train_images/b9e5e4b2c9eed792755f7a3d47340552_2.jpeg,"(1080, 1120, 3)"
../data/train_images/0c9932a7962d6d5a4765b2c9850e9c56_2.jpeg,"(1488, 664, 3)"
../data/train_images/b8b2b97c2b6b1cb436a57dcefca7f78e_2.jpeg,"(960, 256, 3)"
../data/train_images/bb575d53749fe2b8cb9ef5381d968808_2.jpeg,"(1952, 832, 3)"
../data/train_images/cd452ef8c793e13a8caae24e65701f3a_2.jpeg,"(552, 1360, 3)"
../data/train_images/9a947bb2c389def80ba16bfe12587d24_2.jpeg,"(968, 280, 3)"
../data/train_images/d84c7a217e2277033342f89adf0ce7b6_2.jpeg,"(304, 1040, 3)"
../data/train_images/c9a433d181ed731dafd3e77498f6d38d_2.jpeg,"(2112, 688, 3)"
../data/train_images/761c220aa5e231d8b570d0a7d10f2517_2.jpeg,"(1640, 240, 3)"
../data/train_images/8c2de4d3ad43ab2d960337fe7b14f0aa_2.jpeg,"(1920, 584, 3)"
../data/train_images/25398ca8d2082be7640ece66fc126d6c_2.jpeg,"(1536, 288, 3)"
../data/train_images/435f5526bfee811bcd4bbf54ad40b600_2.jpeg,"(1672, 592, 3)"
../data/train_images/4318a5e5772810d926a7c82899c772d2_2.jpeg,"(520, 2112, 3)"
../data/train_images/c3c632f5b9ce3460a6fc15544d6f5582_2.jpeg,"(1160, 728, 3)"
../data/train_images/1ab9af72a41c10ab6e385d4fa97b37b4_2.jpeg,"(1976, 688, 3)"
../data/train_images/dd3ad530747e67888edb49ddc659536e_2.jpeg,"(1312, 240, 3)"
../data/train_images/bd044fc0a6c80e3f94bdbefb3d36cdff_2.jpeg,"(1776, 416, 3)"
../data/train_images/6465a5ab1539fe69d2392408606dfade_2.jpeg,"(1496, 440, 3)"
../data/train_images/9fd1cf3c7669bab2fbceb2c1dcb99cb3_2.jpeg,"(1104, 656, 3)"
../data/train_images/4d30d4e5e4ad03b56b9125263caff7ee_2.jpeg,"(448, 2048, 3)"
../data/train_images/75e0312b501f37b88a274858cb8e7275_2.jpeg,"(1032, 368, 3)"
../data/train_images/ef5227e7037bb4e8c9f213056f135f3e_2.jpeg,"(2168, 440, 3)"
../data/train_images/eb0ebb9ecbe996fe6acd1b011e137bdd_2.jpeg,"(1224, 552, 3)"
../data/train_images/d23e0709ca64ced49fcba580e93a5b9d_2.jpeg,"(1552, 864, 3)"
../data/train_images/c7f98a0c815cd3e5e2e84aa10fa08a2c_2.jpeg,"(1464, 480, 3)"
../data/train_images/84c489d89dcbf2ceeba8a30147b9e79b_2.jpeg,"(696, 1064, 3)"
../data/train_images/d72dce85f1954fe33809659f9cd14217_2.jpeg,"(1800, 312, 3)"
../data/train_images/3c01808e1ea1eba5f6cdd015c4738426_2.jpeg,"(1152, 256, 3)"
../data/train_images/67c66e9eca1fcfb74aa64b5b8b9f1615_2.jpeg,"(1384, 416, 3)"
../data/train_images/30403a9005838f41b3615a20574e398e_2.jpeg,"(1872, 232, 3)"
../data/train_images/3630a84f6cdb1d51ff3d89346a87618d_2.jpeg,"(840, 368, 3)"
../data/train_images/49e6cd04adcc98a79f3d8ddb894b65ec_2.jpeg,"(856, 544, 3)"
../data/train_images/0186f4811c9d089707d9dc7460160d88_2.jpeg,"(1216, 800, 3)"
../data/train_images/13ce15fcef18b33d4fe66796504c2be8_2.jpeg,"(1416, 736, 3)"
../data/train_images/33a9999af688cef83c55fe3579c4bd53_2.jpeg,"(1096, 1368, 3)"
../data/train_images/a66b818d221a0cb079b4b8945a8bacb1_2.jpeg,"(1632, 728, 3)"
../data/train_images/3b994de767ea6fb282fe774f88f3fe3d_2.jpeg,"(152, 416, 3)"
../data/train_images/1d8574ef8f2ebeaf169ac040bda870af_2.jpeg,"(1320, 480, 3)"
../data/train_images/16e1c7937dc0a2394bf82f863dd1a25f_2.jpeg,"(1440, 336, 3)"
../data/train_images/681468136874819bea62f9e2e3aae357_2.jpeg,"(1600, 904, 3)"
../data/train_images/a716d9d2767072033e5a3a7a23c42fb5_2.jpeg,"(1032, 712, 3)"
../data/train_images/7eaf35bac398cda4ffe48178e07d384e_2.jpeg,"(1528, 216, 3)"
../data/train_images/34af9f01d464fb37f9e55eb51996d0a7_2.jpeg,"(360, 1208, 3)"
../data/train_images/f2f8cceffb465c40558be00452ebe833_2.jpeg,"(1128, 280, 3)"
../data/train_images/871b51f7bba1b86959706048ebb3707b_2.jpeg,"(1256, 160, 3)"
../data/train_images/97845cbd34d7c2f9ea7d76fa931f5412_2.jpeg,"(1840, 456, 3)"
../data/train_images/a93eb7e0b8eda6a822f36448c946b9e3_2.jpeg,"(1440, 280, 3)"
../data/train_images/2ff57a1bdcf1e23c8a7ee5b37e4c3aba_2.jpeg,"(1200, 912, 3)"
../data/train_images/7e424dff3f544c36ace6d9219aea34ef_2.jpeg,"(400, 184, 3)"
../data/train_images/bc744055e1e8b0da22a2493c6e174fc1_2.jpeg,"(1128, 1080, 3)"
../data/train_images/6447c06bb4e5d34646a8e0c97c10b588_2.jpeg,"(272, 1360, 3)"
../data/train_images/a8989e31dbf651ce7abfb4dfe87827ea_2.jpeg,"(1824, 528, 3)"
../data/train_images/aba474656aab9e8efc7c8c512fc1fb48_2.jpeg,"(1576, 192, 3)"
../data/train_images/6b551001da9ab34a28cf56529df5fad9_2.jpeg,"(296, 984, 3)"
../data/train_images/ab2c9cfe67295b5df71b9d40d827ced5_2.jpeg,"(1848, 1504, 3)"
../data/train_images/79605f6c2dcd76ceee9a3ab3c3b7dc4b_2.jpeg,"(1224, 296, 3)"
../data/train_images/7e81ad62302e6eabe1230d2d9d604881_2.jpeg,"(1616, 424, 3)"
../data/train_images/aa288e0ae818acf0dcd09b923c9a1abc_2.jpeg,"(704, 224, 3)"
../data/train_images/2ad0a0582297b6f2ddb131796e300ee3_2.jpeg,"(824, 712, 3)"
../data/train_images/c33af8c4a420e085d513136c23876dfd_2.jpeg,"(1488, 440, 3)"
../data/train_images/507ac341d0a68f80c382a8f1b9b2793c_2.jpeg,"(1072, 504, 3)"
../data/train_images/a295d73e91c9f8d8d16a8c1a3469714a_2.jpeg,"(1768, 520, 3)"
../data/train_images/ee1110b27defb401d09d65145d2c046c_2.jpeg,"(944, 216, 3)"
../data/train_images/40ec1569058af6c26f95522ccfd30693_2.jpeg,"(1704, 384, 3)"
../data/train_images/1c36b3db47d83f1436bd260288c5723f_2.jpeg,"(728, 1552, 3)"
../data/train_images/0076bcb66e46fb485f5ba432b9a1fe8a_2.jpeg,"(928, 728, 3)"
../data/train_images/824dfb4e8eb256cde52493d8667bfe10_2.jpeg,"(536, 288, 3)"
../data/train_images/71ca19a708b9e60d55b034cc6ab5a978_2.jpeg,"(480, 1088, 3)"
../data/train_images/164b35a1b6e77358640cd0d8554e396c_2.jpeg,"(1200, 720, 3)"
../data/train_images/73cc9e1ff0ef4259e95b692a37e6ea52_2.jpeg,"(1368, 296, 3)"
../data/train_images/93f366029ac746d84ea2aea80cc998e8_2.jpeg,"(1296, 448, 3)"
../data/train_images/54d6c9c73ffff3037136f02ad78da625_2.jpeg,"(568, 1264, 3)"
../data/train_images/dae39ae3951b77dc5f245fae8b5a0f92_2.jpeg,"(1448, 464, 3)"
../data/train_images/ddc0548b91893ec459bac4504b9b10c6_2.jpeg,"(1328, 520, 3)"
../data/train_images/2baf0e44d4c112ec9d268029638ea7f8_2.jpeg,"(1056, 776, 3)"
../data/train_images/e0df25d68711d044c43e0612d185732c_2.jpeg,"(1144, 704, 3)"
../data/train_images/37d9f6a32531f28ed2cb207912e00646_2.jpeg,"(1424, 344, 3)"
../data/train_images/83388ee25283c6bdc0cd5ed50b5fb50d_2.jpeg,"(224, 1544, 3)"
../data/train_images/41d8bdf4fa44175df755d930dd4bcf45_2.jpeg,"(904, 2064, 3)"
../data/train_images/2d972bda9d6baa13d47dbcfec586429e_2.jpeg,"(2024, 432, 3)"
../data/train_images/621575853be210386a1183dbfad4111a_2.jpeg,"(2288, 800, 3)"
../data/train_images/de4dc93bcd5dd4eb08fdec474455de0c_2.jpeg,"(976, 632, 3)"
../data/train_images/fd3926d5158b0502b1a51811c50c3976_2.jpeg,"(872, 624, 3)"
../data/train_images/c61309f50b0ae9b10f470cc11546a864_2.jpeg,"(1600, 488, 3)"
../data/train_images/97f263002f98ab37ef16cf44d087596b_2.jpeg,"(1496, 480, 3)"
../data/train_images/1e751c3e6fd07ca73ff1eb2814c5335d_2.jpeg,"(1232, 248, 3)"
../data/train_images/6b1293bfb8877f750a8cf054e4e0a29e_2.jpeg,"(1544, 424, 3)"
../data/train_images/b25d89f0b0cfe730c74db9e616b95522_2.jpeg,"(1744, 664, 3)"
../data/train_images/c7013ba37688f54052b39d045dc07e2e_2.jpeg,"(1520, 880, 3)"
../data/train_images/f0817b0470822399780fe7e26bd32e20_2.jpeg,"(1376, 238, 3)"
../data/train_images/32a1954e415796b8d5f01ff1a6d7b1c5_2.jpeg,"(1512, 248, 3)"
../data/train_images/bb8c26c5d0ec96b601d3ac2bd4fb2283_2.jpeg,"(1368, 208, 3)"
../data/train_images/81d80ab1d978f1669977d2185e798d56_2.jpeg,"(784, 1472, 3)"
../data/train_images/f332a3076891e25ce5f028081614f5cc_2.jpeg,"(1808, 688, 3)"
../data/train_images/5153df72c43ac1de852e734075691c30_2.jpeg,"(1616, 320, 3)"
../data/train_images/5a7b17b308cc6118cf8f65df80de7390_2.jpeg,"(1288, 512, 3)"
../data/train_images/2ae687e6a07ac70f9391efc3c3a08746_2.jpeg,"(1264, 600, 3)"
../data/train_images/81b61c22e893d8f7d5d9a32e6ff1bc3c_2.jpeg,"(952, 384, 3)"
../data/train_images/8e25daf57ff5b9ee0053514ee21ad9b6_2.jpeg,"(968, 712, 3)"
